target_user_id,gstat_user_len_mean,gstat_user_sr_max_share,gstat_question_ratio,gstat_caps_ratio,gstat_readability_fk,gstat_link_ratio,gstat_negation_ratio,gstat_subjectivity_ratio,gstat_emoticon_ratio,gstat_contraction_ratio,gstat_avg_word_len,gstat_long_word_ratio,gstat_stopword_ratio,gstat_rep_bigram_ratio,gstat_hour_entropy,gstat_nocturnal_ratio,gstat_circadian_mean,gstat_reply_delay_std
126,-0.944268,-0.810354,1.58674,0.264338,-1.18583,-0.48286,1.37551,2.14888,1.67017,1.22443,-0.819528,-0.89232,-1.55243,-0.893701,-0.301832,-1.24926,0.593785,-0.82193
127,1.45053,-0.675135,1.8084,-0.412381,1.06522,1.37273,1.48732,-0.806039,-0.39139,0.876154,0.861923,0.643287,0.0616153,1.40318,1.04159,0.0131048,0.835152,-0.838838
128,0.104531,-1.01318,0.0351567,-0.375507,-0.773313,-0.268751,0.923034,-0.898794,-0.418993,1.26971,-0.393366,-0.504218,0.867679,0.210475,0.615231,0.183699,0.814192,-0.936913
129,-0.406769,-0.810354,0.70013,0.571162,0.706094,0.873153,1.45601,-1.08355,-0.356887,1.28377,1.0214,0.822849,0.0585367,-0.491389,-0.970219,0.0472235,0.533864,-0.705202
130,-0.820274,0.597667,0.936102,-0.0556207,-0.582325,0.164579,-1.53713,-0.903337,-0.418993,-1.82159,-0.182463,-0.33592,-0.179301,-0.695783,0.162579,-1.07426,0.444099,-0.693082
131,1.63111,0.924925,-0.740623,-0.590236,0.971414,-0.554215,-1.01383,-0.906366,-0.418993,-0.777134,1.358,1.36883,0.9298,0.0838193,0.594789,0.934296,-1.26589,-0.844207
132,1.05248,-1.30615,-0.518965,1.39143,1.40317,0.873153,-0.164559,-0.45319,-0.418993,-0.0424654,1.64039,1.81576,0.501006,0.224794,0.432332,-1.01044,0.700095,-0.742282
133,0.0777692,0.474204,-0.962281,0.0493558,0.0829984,-0.554215,-0.867974,0.148395,-0.418993,-1.39653,-0.0656134,-0.162506,0.439843,0.161226,0.0764007,0.354285,0.978634,-0.776284
135,-0.281127,-0.224414,-0.0756723,0.000178616,-0.375739,2.94284,-0.176959,-0.330904,-0.418993,0.840119,0.45564,0.585444,0.376915,-0.408834,0.449778,-0.464543,0.738121,-0.879265
136,-0.813837,-1.216,0.0351567,1.6121,-0.104716,-0.696955,1.97448,-0.919996,-0.241302,0.335623,0.996461,1.3573,-0.983952,2.23903,-0.68579,-0.0551255,0.860098,0.175066
137,-0.138393,-0.466594,0.490668,0.792223,-0.228804,-0.911065,-1.81665,0.431204,0.0433487,-2.42363,-1.40031,-1.2086,0.235111,0.112217,0.178891,0.0227413,0.746213,0.101344
138,0.396099,0.541814,0.145986,-0.150175,0.0949401,-0.197381,1.14097,-0.472498,0.271069,1.36867,0.320909,0.521569,-0.442572,0.33451,0.415764,0.558998,1.13391,-0.621878
139,-0.35099,0.361521,0.145986,-0.183069,0.119223,2.15778,0.284979,-1.03206,-0.418993,-0.106989,-0.685924,-0.327176,0.575289,2.15068,-0.346841,1.41194,1.16101,0.558546
140,-0.71214,-1.03571,-0.0756723,-0.717829,0.681533,-0.839695,1.25719,0.33542,-0.418993,0.332416,0.730329,0.782454,-0.467704,-0.589812,0.412969,1.20724,-1.45506,-0.831643
141,-0.670729,-0.111736,-0.962281,0.67726,-1.08928,-0.340121,1.45412,1.82973,0.610924,1.77732,-2.02632,-1.70415,-0.0427949,0.160488,0.630776,0.251936,-1.69193,-0.212186
142,1.12882,0.0910926,-0.186501,-0.630476,1.25385,5.01252,-0.869865,-0.95369,-0.418993,-0.178117,0.985307,0.612361,2.16415,1.43439,0.114167,0.422523,0.671983,-0.826357
143,0.0546692,0.56435,-0.0756723,-0.785353,-0.202978,-0.126011,0.278254,-0.191582,-0.418993,0.737578,0.143731,-0.0561351,-0.0160998,0.246438,-1.43164,-0.669256,0.614764,-0.175138
144,-0.902856,-0.810354,-0.629794,3.99793,-1.66152,0.302194,-0.474549,0.667825,-0.418993,-1.17833,-1.69072,-1.63794,-1.23531,-0.892224,0.741696,-0.362194,0.248729,-0.705002
145,0.222567,-1.14839,-0.29733,-0.426892,0.139627,0.016729,-0.555882,0.852957,1.29926,0.136014,-0.261788,0.0467984,0.470022,0.390328,0.495731,0.286055,0.934697,-0.522252
146,0.197777,-0.359633,-0.740623,0.987665,0.386393,-0.768325,0.166868,0.314219,0.700632,1.16151,0.362977,0.462199,0.321203,0.000378892,0.353877,-0.0892442,0.575021,-0.746096
147,-0.348137,-1.23649,1.04744,-0.558356,0.548061,0.0211653,1.39632,-0.642108,0.497064,1.0318,1.0874,0.951784,-0.143723,-0.263819,-0.404549,-0.080102,-1.68423,2.28044
148,-0.0168847,0.0910926,1.58674,-0.328899,1.06826,1.01588,0.686601,-0.915831,-0.370688,0.16771,1.59581,1.5414,0.198323,-0.0994471,-0.423287,-0.873961,0.329741,-0.16594
149,-0.77158,0.27138,1.91923,0.300525,-0.469074,-0.0546409,1.3732,-0.403594,-0.158494,0.692298,0.919987,0.611637,-0.289414,-0.397633,0.025251,0.627235,0.765581,0.981926
150,0.700907,0.0460197,-0.186501,0.255907,0.800235,-0.126011,0.327642,-0.0893617,-0.38449,-0.297166,0.822827,0.806585,1.66446,0.34977,0.569529,0.422523,1.12817,-1.02224
151,-0.0456189,0.0910926,-1.29477,-0.118114,0.717843,0.373564,-0.715396,-0.678074,-0.0705116,0.379583,0.719508,0.480297,0.988742,0.124654,-1.61496,1.5143,1.14318,0.127436
152,-0.147302,-0.0285231,1.28623,-0.198375,0.293084,-0.40668,0.400148,0.0609398,-0.418993,0.997089,-0.587591,-0.535755,0.11652,0.142128,-0.149298,0.411367,0.914702,-0.621225
153,0.743164,0.158697,-0.186501,-0.413503,1.59888,0.944523,-0.814803,-1.05137,-0.0912134,-0.314334,1.70229,1.99185,1.06378,0.0842807,-1.32354,0.627235,1.03483,-0.775278
154,0.436947,-1.23854,-0.740623,-0.590598,0.707196,-0.197381,-0.369888,-0.691325,-0.379314,0.7805,-0.172962,-0.0436124,1.54829,0.386324,0.68569,0.286055,-0.747115,-0.795498
155,-0.543115,-1.01318,2.36252,0.139098,-1.04998,-0.340121,-0.336893,0.171489,-0.418993,-0.196889,-0.834155,-0.568285,-0.0588931,-0.667828,0.554708,-0.532781,0.450878,-0.771964
156,0.0688044,-0.53453,-0.622905,0.469659,1.46543,2.96127,0.523304,-0.89728,-0.418993,0.510706,2.25243,2.43944,0.109,0.162887,0.66745,0.0570178,0.983683,-0.781628
157,0.451596,-1.05825,0.810959,-0.72503,1.15981,-0.340121,-0.304738,-0.314625,0.421157,0.371093,0.249036,0.339756,1.15911,0.180638,-0.455908,1.10488,1.06457,1.09279
158,-0.165063,-0.156804,0.70013,0.122705,-0.704162,0.230824,0.127567,-0.606899,-0.0912134,0.98492,0.178394,-0.255932,0.260645,0.154362,0.117591,-1.93162,-0.0333724,-0.930651
159,-0.159992,-0.990641,1.25425,-0.600441,-0.328448,0.302194,1.27989,-0.813232,-0.256828,-0.168306,0.144868,-0.143377,-0.216695,-0.342111,1.36447,-0.328075,0.662589,-0.904145
160,-0.350684,-0.53453,-0.734269,4.81548,-0.387488,-0.409093,-0.828884,-0.495214,-0.229226,0.158654,-0.392321,-0.318013,0.217095,-0.355009,-0.300473,-0.491483,0.619083,-0.599942
161,0.622592,-0.427238,1.25425,-0.412815,0.0629143,-0.340121,-1.19856,-0.0666461,-0.418993,0.145069,0.190843,0.130108,1.62434,0.666076,-0.275877,-0.0210139,-1.24772,-0.992816
162,2.88031,-0.711107,-0.615946,0.0820681,2.1274,2.83578,-0.828043,-1.04455,-0.400016,-1.63632,2.20283,2.34876,0.26337,2.34398,0.188389,0.824725,-1.71837,4.30472
163,-0.593259,-0.742744,0.921765,-0.0442943,-0.560425,-0.48286,0.390901,-1.01843,-0.343086,0.886436,-0.0848908,-0.0457505,-0.448326,-0.663695,0.483209,-1.11279,0.620701,-0.504515
164,-0.186473,-0.652598,1.14342,0.121475,0.67745,0.159469,0.352021,-0.80036,0.0174713,1.16821,0.943398,1.16483,0.0815982,-0.387503,0.92004,1.07076,-1.6562,-0.476256
165,-0.210982,-0.404701,0.589301,0.00886325,0.0396086,-0.768325,1.02202,-0.291152,0.0485241,-0.0675579,-0.747929,-0.189499,-0.313485,0.2426,0.988423,0.627235,1.14919,-0.386342
166,-0.25521,-0.877959,-0.518965,-0.702305,-0.560425,0.944523,0.761208,-0.350213,-0.418993,1.0385,-0.072194,-0.239019,-0.410325,-0.581638,-1.47426,-0.123363,0.762259,-0.863072
167,-0.210855,0.348583,-0.4002,0.0589812,0.195514,1.24024,0.559032,1.87289,1.33031,1.12916,0.182411,0.416841,-0.212961,-0.000174598,-0.0871484,0.502675,-1.63989,0.382621
168,0.52594,0.325942,1.38151,-0.618534,2.43902,0.451423,-1.47093,-0.858663,-0.418993,-1.06362,1.70435,1.8239,1.92939,0.431697,1.42686,0.0913014,0.968894,-0.767042
169,-0.787356,-0.900495,1.25425,-0.0390473,-0.376853,0.230824,-0.872177,0.807905,-0.418993,0.107147,0.283482,0.799216,-1.16133,-1.37406,0.490509,-0.0551255,0.800774,-0.197262
170,-1.01329,-0.720208,-0.740623,1.24321,-1.37356,-0.696955,1.3215,0.354728,0.0554247,2.23842,-0.300966,-0.424231,-0.924455,-1.213,-0.0170279,0.14958,0.676432,-0.73199
171,0.343983,-0.201877,-0.740623,-0.618534,0.463075,0.659043,-0.70825,-0.962398,-0.377589,-1.31238,0.507087,0.796123,1.15522,0.238873,0.965911,-0.328075,-0.419097,-0.767888
172,-0.265768,-0.693033,-0.51154,-0.144675,0.0136503,-0.480807,-0.0245907,0.449377,0.0502493,0.817573,0.29762,0.364611,-0.616068,-0.613302,1.6545,-0.251512,-0.522296,2.25364
173,-0.716929,-0.720208,0.367644,-0.106897,-0.812165,-0.48286,0.920512,0.134008,-0.418993,0.655225,-0.0508789,0.241632,-1.03522,-0.981902,0.632604,0.251936,1.13002,-0.345965
174,-0.884528,-0.466594,-0.288835,3.64645,-0.738361,-0.337378,0.0519086,0.700005,0.738586,-0.252452,1.04092,0.615874,-0.223557,-1.39294,0.0805592,0.159861,0.710665,-0.817544
175,-0.218869,-0.877959,0.145986,-0.704947,1.15535,0.016729,0.334998,0.765123,-0.365513,0.357603,1.70677,1.71088,-0.334075,-0.26094,0.224568,0.49076,-1.40077,-0.78613
176,0.770771,1.03761,-0.186501,-0.973015,-0.0745203,-0.768325,1.44151,1.12403,-0.0291078,1.2832,-0.392077,-0.352185,0.155478,0.685562,-0.412053,1.00253,0.910105,-0.925739
177,-0.035759,-0.269487,-1.29477,-0.83652,0.317887,0.373564,-0.00714686,0.6152,0.460836,-1.56614,-0.404712,-0.11268,0.262059,0.221343,0.0481945,-0.498662,0.80663,-0.990548
178,-0.19557,-0.715679,-0.84561,-0.131141,0.339665,0.0211653,-0.525198,-0.452433,0.638527,-0.567714,0.875524,1.18277,0.881102,-0.0133311,0.132593,-1.21139,0.592229,-0.559536
179,0.270457,0.158697,-0.629794,-0.0722663,0.206433,0.444934,0.145011,0.509194,-0.16022,1.23415,0.310916,0.0762354,-0.273367,0.0367482,-0.367105,-0.157482,0.928668,-0.637392
180,-0.149851,0.33899,-0.0756723,-0.10838,1.36783,-0.340121,-0.646252,-0.484235,-0.308583,-0.329522,0.179854,0.314709,0.800561,-0.198886,0.0287792,1.24136,-1.54165,0.0665753
181,-0.889616,-0.945568,1.14342,-0.166242,-0.775424,-0.911065,2.11634,0.597785,-0.418993,1.10397,-0.843073,-0.655603,-1.03199,-0.962176,0.372025,0.866059,-1.51006,-0.90673
182,-0.718411,-0.642849,2.06948,0.00676448,-1.3108,-0.622843,-0.33437,0.779889,-0.0601606,0.777481,-1.81661,-2.01768,-0.274425,-0.613985,-0.215059,1.927,-1.65952,-0.615772
183,-0.261126,-1.08078,0.478473,-0.222801,0.338455,0.444934,0.644778,-0.20029,-0.418993,0.173464,0.30846,0.336739,0.740559,-0.242008,1.0403,-0.737493,0.474812,-0.77703
184,-0.627064,1.5334,-0.0756723,-0.0930734,-0.341211,-0.554215,0.774449,-0.534209,-0.0291078,0.722579,0.351047,0.288938,-0.368239,-0.616955,-0.600267,0.0813422,1.12582,-0.0103631
185,-0.290705,1.5334,-1.07311,1.78532,-0.469243,0.0880989,-0.307049,-0.811339,1.84268,-1.17145,-0.53501,-0.369595,0.0772082,-0.177906,0.218896,0.115461,0.786957,0.697337
186,-0.957508,-1.14839,1.58674,0.199999,-1.38203,-0.554215,2.05434,0.632994,-0.0808625,1.39074,-1.11707,-1.16237,-1.06343,-0.932874,-0.825977,1.61666,-1.55603,-0.497135
187,-0.636854,-1.16856,0.713373,-0.192043,-1.2172,-0.911065,0.482322,-0.0613458,-0.105015,1.29801,-0.566456,-0.609901,-0.292947,-0.698385,-0.411431,0.708362,1.10099,-0.765961
188,0.291867,1.35311,-1.18394,-0.672922,0.755314,-0.411491,1.65335,-0.478934,-0.418993,-1.83876,0.453123,0.274467,0.46119,0.677332,-3.1618,-1.3175,-1.45651,0.17586
189,-0.698055,-0.201877,0.145986,1.39744,-0.562579,0.659043,2.40258,0.595135,-0.418993,0.466086,0.104394,0.268282,-0.332612,-0.438542,-1.78945,-1.55632,0.405991,-0.152078
190,0.520051,-0.427238,1.03259,-0.32434,-0.76413,-0.48286,1.1002,-0.793545,-0.141243,0.957941,-0.193785,-0.62796,0.308738,1.19023,0.911989,0.0131048,1.1397,-0.794507
191,-0.188445,-0.945568,-0.851452,0.00227738,-0.0183882,0.016729,-0.452062,-0.385043,-0.418993,0.91634,0.766342,0.535009,-0.056371,-0.579682,0.333563,1.3096,-1.26777,-0.939371
192,0.531037,0.969998,-1.62723,-0.925792,1.63296,-0.768325,-0.410659,0.485343,-0.418993,0.637113,-1.00731,-0.710964,-0.734457,0.859455,-0.222437,-0.566899,-0.737429,0.598548
193,-0.649591,-0.443953,-0.288835,1.00536,-0.676656,0.379708,-1.08297,-0.812475,-0.418993,-0.691291,-0.259469,-0.805536,0.0601008,-0.0190142,-1.7257,-1.21139,-0.658464,-0.974566
194,0.643974,0.0995024,-0.956974,0.275918,0.751033,-0.409093,-0.698162,0.480421,-0.268904,0.56891,-0.755396,-0.681489,0.371465,0.317405,1.30247,-0.491483,0.813469,-0.619445
195,2.10015,-0.404701,-0.408136,-0.955935,1.57971,0.230824,-0.877221,-0.67391,-0.21715,-0.138591,0.855785,1.17105,1.04122,1.19344,-0.654206,0.183699,0.750824,-0.624369
196,-0.198117,-0.896832,-0.51154,-0.723221,-0.0240049,0.308009,-2.01756,-0.855635,-0.418993,-2.50787,0.630377,0.545509,1.60117,-0.202318,0.456816,0.365555,0.85182,0.860719
197,-0.0376246,-0.330731,0.0452342,-0.639631,0.0420283,-0.624221,0.461516,-0.489913,-0.317209,0.170162,0.248684,0.421728,0.15896,-0.100351,0.476017,0.708362,1.06717,-0.384849
198,-0.246195,-0.449774,1.69757,-0.309576,-0.306745,-0.268751,-0.677776,-0.490671,-0.360337,-1.55859,-0.444761,-0.478294,0.176472,-0.215659,0.466593,-0.0551255,-0.728967,1.27055
199,4.10405,0.529736,-0.51154,-0.834494,2.29315,0.0211653,-0.278887,-0.70609,-0.360337,0.480331,1.16676,1.14948,1.69554,2.11444,-0.102173,-0.76573,0.600312,-0.871664
200,-0.244505,-0.562457,0.145986,-0.711026,0.196691,0.0880989,-0.498718,-0.772723,-0.363788,-1.28616,2.24291,2.14801,0.0512185,-0.786881,-1.99531,-1.18102,0.724616,-0.830997
201,1.68873,-0.443953,-0.288835,-0.135049,0.339665,-0.0505494,-2.00937,-0.440318,-0.343086,-1.74594,0.616742,0.632406,-0.346388,0.577949,0.389402,0.982616,1.14193,0.0350855
202,0.414692,-0.337096,-1.18394,-0.320794,0.443998,0.444934,-1.07309,-0.408895,-0.418993,0.124693,0.0373908,-0.0171532,0.670666,-0.085848,-0.24727,-0.396306,0.616349,-0.94546
203,-1.02174,-0.945568,1.58674,-0.621284,-1.57736,-0.126011,0.887306,-0.622042,-0.298232,0.195538,-0.563951,-0.752122,-0.49016,-1.2282,-2.41531,-1.35162,0.630497,-0.922902
204,-0.0982983,-0.697671,1.69757,-0.765704,0.0553799,-0.411491,0.676303,-0.516794,-0.365513,0.0142292,0.0715585,-0.0984771,0.853398,0.239278,0.256761,0.217817,-1.5718,0.119407
205,3.24727,-0.427238,-1.18394,-0.539503,0.991642,-0.554215,0.44008,-0.917724,-0.418993,-1.49067,0.495472,0.392177,1.46321,2.26601,1.29984,-0.0551255,0.802035,-0.74284
206,0.0681912,-0.968105,-0.0756723,-0.130743,1.43806,1.15862,-0.3205,-0.529287,-0.27753,-1.07928,1.1973,1.05716,0.203874,0.0307142,1.71296,-0.669256,-0.273297,-0.696069
207,1.29926,-0.697671,-0.851452,-0.60652,0.522968,0.801783,0.391322,-0.775373,-0.39139,0.31487,0.632408,0.839076,0.875551,1.01914,0.86131,0.900178,1.03857,0.361571
208,-0.44001,0.744637,-0.408136,-0.993858,-0.797733,-0.48286,-0.705518,-0.665581,-0.418993,0.719089,-0.226401,-0.0180698,0.164712,-0.546727,-2.50404,3.32256,-1.35749,-1.02639
209,-0.396064,0.181234,1.03259,-0.169644,-0.485476,-0.696955,0.751541,-0.297967,-0.353437,1.0069,0.386522,0.246213,-0.333267,-0.0723594,0.0395391,0.797821,-1.59931,-0.424556
210,-0.150978,-0.720208,0.145986,-0.653816,1.8218,0.230824,0.322809,-0.74925,-0.365513,0.39628,1.00758,0.964345,0.766196,0.0534656,1.29927,0.251936,-1.34875,-1.0325
212,-0.47635,0.654491,-0.408136,-0.590779,-0.223114,-0.696955,1.10735,0.601193,-0.418993,-1.37889,-1.41215,-1.70353,-0.347044,0.292089,-0.229308,0.422523,1.02247,-0.820407
213,1.51166,-0.382165,0.921765,0.391895,1.13227,-0.197381,0.645409,-0.553517,-0.00323052,-0.225567,-0.307519,-0.445574,1.25534,1.33622,0.0513372,0.286055,-1.68714,-0.802491
214,1.18685,-0.83289,0.921765,0.012699,0.972491,0.0880989,0.980618,-0.858285,-0.389665,-0.636106,1.25969,1.29812,1.10647,0.851981,-0.298744,-0.601018,0.368755,-0.55943
215,-0.039703,0.181234,-0.518965,-0.780178,0.979116,-0.911065,-0.39805,-0.237392,0.355602,-0.0876511,0.271283,0.368696,0.632314,-0.508162,-0.0629045,0.286055,1.17474,0.338235
216,1.6576,-0.919473,-0.622905,-0.579851,0.784104,-0.0505494,2.52132,-1.12519,-0.418993,0.785877,0.511728,0.634087,1.00383,1.59055,-0.184611,0.159861,1.14254,-0.809873
217,1.47082,0.722101,-1.07311,-0.82172,1.48332,-0.0546409,0.154468,0.729536,-0.418993,0.103374,-0.592338,-0.464587,0.977488,1.69403,0.728778,-0.703375,0.280945,0.231623
218,0.23299,0.451667,-0.186501,-0.174239,0.66041,0.302194,-0.968852,-0.246099,-0.282706,0.434107,-0.254572,0.164546,0.658202,0.252619,-0.594824,0.968415,1.06573,-0.429936
219,-0.117736,-1.03571,-0.962281,4.52896,-0.858141,1.15862,0.075447,-0.253671,0.333175,-0.362256,-0.390668,-0.376582,-0.763222,-0.483233,0.880732,0.866059,-1.70709,1.51177
220,3.37319,0.541814,2.80583,-1.09666,1.98418,-0.197381,0.382075,-0.949147,-0.317209,-0.361501,1.31749,1.26165,0.659615,2.26182,-1.05366,-1.35162,0.485833,0.105275
221,-0.252393,-1.03571,-0.408136,-0.844734,0.283523,0.801783,-0.654449,-0.718962,1.95827,-0.248773,0.921942,1.03715,1.09759,0.363646,0.394573,0.0472235,0.673678,-0.48402
222,-0.953877,0.371228,0.267939,2.07778,-1.3663,-0.265678,0.0231164,0.991901,-0.0946637,0.782386,-0.0522689,-0.885142,-2.25005,-0.578852,0.00175019,0.502675,-1.49476,-0.861661
223,-0.671292,2.25455,0.145986,-0.944319,0.429418,-0.48286,-1.31079,0.749601,-0.418993,-2.69625,0.758283,0.994278,-0.183237,-0.700673,-0.745755,0.456641,0.850662,0.897945
224,1.09502,2.32216,-0.0756723,-0.111384,1.23861,2.8001,1.19961,-0.821183,0.17101,0.12592,1.96963,2.28263,0.610412,1.18657,0.688515,-0.191601,0.621208,-0.883108
225,-0.89217,-0.806256,1.71558,0.33302,-1.10012,-0.695936,0.338781,-0.0170503,-0.11364,0.87389,-0.200503,0.120334,-0.621871,-0.907798,0.761247,-0.251512,0.640256,-0.268347
226,-0.460293,0.0910926,1.25425,0.00900803,0.338455,0.659043,-0.950568,-1.14526,-0.418993,-0.325277,0.65435,0.647221,1.31948,-0.549162,-0.139258,1.3096,1.08599,-0.77735
227,-0.70397,-0.787817,-0.0756723,0.0179098,-1.37356,-0.411491,0.612203,0.323305,-0.16712,1.52715,-0.223083,-0.50922,-1.82463,-0.737762,0.403647,0.14958,0.631458,0.444317
228,-0.403388,-0.449774,-0.740623,-0.872381,0.137082,1.51547,0.0706133,-0.00985708,-0.11364,1.24953,1.3088,1.28139,-0.00974107,-0.310207,1.23063,0.0131048,-1.54025,-0.684744
229,-0.431355,-1.14591,0.490668,0.424064,0.0420283,0.164579,1.35303,-0.0431733,0.103729,1.22066,0.302456,0.360564,-0.32928,-0.383056,-0.221253,0.502675,0.794599,-0.985265
230,-0.0520982,1.78129,0.478473,-0.453091,0.63108,-0.768325,-0.0155534,-0.403973,-0.418993,-0.522906,0.252042,0.147212,0.488037,0.271238,0.0249715,-0.839842,0.450525,-0.723899
231,-0.414938,0.519277,-0.408136,1.15383,-0.19277,-0.268751,0.589926,-0.0477164,0.0450738,0.735786,-0.364111,-0.418236,-0.674253,-0.29552,0.399546,0.286055,0.757342,-0.467817
232,-0.27183,-0.810354,0.367644,-0.599862,0.574249,0.0880989,0.103819,-0.756822,-0.303407,0.329114,1.08072,1.01845,0.446504,-0.465261,0.342156,0.627235,-1.67904,-0.647601
233,-1.09357,2.75034,4.13576,-0.827256,-2.51087,-0.411491,0.384176,1.48521,1.18368,0.312323,-0.822616,-1.79429,-0.398417,0.142405,0.73543,0.524879,-1.65436,1.55248
234,0.265105,-1.12586,0.921765,0.0898119,0.905205,-0.625585,2.09847,-0.273737,-0.253378,1.11038,1.84516,1.72058,-0.123034,-0.00440016,0.221585,0.593116,-1.37605,2.93397
235,-0.435035,-0.964764,-0.51154,0.670782,-0.0946908,0.379708,0.984821,0.21692,0.0485241,1.17613,0.304839,-0.05835,-0.595529,-0.0558264,0.179376,-0.354356,0.937416,-0.664306
236,0.492725,1.37565,-0.629794,-0.522604,0.0136503,-0.340121,1.38203,-0.9942,0.821393,1.59497,0.181925,0.344032,0.728952,0.202338,-0.622483,1.54842,-1.44988,-0.422992
237,0.7872,-1.12327,-0.06613,-0.816726,2.12463,-0.265678,0.7631,-0.340748,-0.213699,0.945961,0.93375,0.911427,0.693728,0.410865,-0.533461,-0.080102,0.981833,-0.543371
238,2.00719,-0.584993,-0.962281,-0.8443,2.11806,0.373564,-0.920515,-0.961641,-0.396566,-0.743457,1.35871,1.40265,1.15366,0.84532,-0.994718,-0.839842,0.430134,-0.921148
239,-0.731296,0.0460197,-0.0756723,-0.674225,-0.814585,0.0880989,0.236432,-0.357406,-0.418993,0.66013,-0.437976,-0.522316,0.481426,-0.968266,-0.653732,-0.703375,0.514945,-0.920114
240,-0.88198,-1.12327,0.602032,0.0636493,-0.562579,-0.695936,1.40977,0.465656,-0.222325,0.178558,0.913715,0.931319,-0.710386,-0.702905,-0.349846,0.845489,0.942885,-0.634586
241,-1.07531,1.97895,0.490668,0.367143,-0.738361,-0.265678,1.61741,-0.853363,-0.418993,1.46876,0.269386,0.224337,-0.465332,-1.12177,-2.05824,-1.24567,0.697286,-1.11649
242,0.130167,1.15029,-0.518965,0.319559,-0.109875,1.15862,0.0876363,0.257051,0.560895,0.534289,-0.561553,-0.279681,-0.320398,0.766327,-0.956564,-1.18102,0.462618,-0.484401
243,-0.0341041,-0.688353,0.614879,0.64158,-0.792913,0.0256465,0.216466,0.205563,0.0933781,0.118279,-0.054768,-0.304116,-0.275486,-0.440258,-0.294716,0.23914,0.902153,-0.710385
244,-1.10907,-0.787817,0.145986,-0.679472,-1.78631,-0.768325,0.163505,0.929054,-0.418993,-0.394612,-0.281597,-0.903736,-1.98001,-1.75211,-1.29888,-0.464543,0.670223,-1.17136
245,-0.384514,-0.742744,0.367644,-0.393817,-0.0143631,-0.839695,-0.575007,0.294532,-0.418993,0.230347,-0.93434,-0.923933,0.735614,0.10753,0.520015,-0.635137,0.474511,-0.733956
246,1.76126,-0.53992,-0.186501,-0.914284,1.49573,-0.411491,0.457733,-0.293045,-0.346536,0.523913,1.99629,1.81435,0.877873,1.54626,0.695696,-0.225719,0.610675,-0.828301
247,-0.488182,1.06014,-0.408136,0.525531,-0.256935,1.15862,-1.20045,-0.573583,-0.418993,0.805876,0.832014,0.848964,0.00958617,-0.727299,0.256174,0.558998,-1.22818,-0.700704
248,-0.960888,-0.765281,0.0351567,-0.000509021,-1.30295,1.30136,-1.02349,0.361922,-0.305133,0.263741,-1.25281,-1.41008,0.190147,-0.917356,-0.048099,0.558998,-1.68375,-0.290025
249,-0.692702,-0.269487,-0.408136,0.00629401,-0.662339,-0.696955,-0.850951,0.409246,-0.418993,0.780783,-0.436842,-0.274679,-1.28734,-0.8229,-2.2716,-1.45397,0.482211,0.0136372
250,-0.241406,-0.292023,2.36252,-0.562409,-0.803628,-0.625585,-0.150268,-0.772723,-0.305133,0.448824,0.45165,0.436962,-0.00207094,-0.209496,0.499376,0.866059,-1.32477,-0.94425
251,1.28104,-0.597341,-0.280271,-0.393564,1.4024,2.04317,-0.0863785,-1.04872,-0.149869,-0.159722,2.82209,2.73014,0.97123,0.00395857,-0.0712439,1.68588,-1.37049,-0.915019
252,-0.0106872,-0.179341,0.921765,-0.838438,-1.2261,-0.0546409,-0.194192,0.152938,0.212414,0.338831,0.733989,0.68437,0.260343,-0.335228,-0.204274,1.54842,-1.31054,-0.664177
253,-0.217743,0.33899,0.367644,-0.449255,0.344505,-0.411491,0.0769181,-0.503543,-0.418993,-0.132931,0.0287786,0.231399,1.0117,-0.439594,-0.0630277,0.217817,0.697693,-0.791159
254,0.165944,-1.26107,-0.851452,-0.348657,-0.660304,0.159469,-1.5943,-0.30516,-0.372414,-0.779493,-0.364676,-0.232681,0.447312,-0.0137925,0.564157,0.934296,-1.65225,2.28297
255,-0.408741,-0.968105,-0.851452,-0.721846,-0.142837,-0.554215,-0.240218,-0.218083,-0.0739619,-0.527056,-1.56608,-1.86263,0.839116,-0.320042,1.09821,0.286055,1.11433,1.17679
256,-0.0644934,-0.111736,0.145986,-0.0827242,-0.202171,0.587673,-1.00773,-0.222627,-0.418993,-1.0324,0.634348,1.0131,0.613894,-0.339657,-0.839427,1.85548,-1.61641,-1.14368
257,-0.551567,2.52498,-0.29733,-0.591575,-0.21306,-0.839695,-0.553991,-0.600463,-0.418993,0.338453,0.479595,0.263547,-0.189848,-1.03405,-1.69886,-1.72692,0.191435,-0.929408
258,-0.77975,1.64608,1.91923,-0.357957,-0.256127,-0.197381,0.0453936,0.0333025,-0.418993,-0.992781,0.0336545,-0.245738,0.276593,-1.02602,0.101522,0.320174,0.757121,-0.969581
259,2.01,-0.359633,-0.962281,-0.126184,2.02869,2.94284,-1.02791,-1.04607,-0.418993,-1.03023,1.76796,2.0043,1.2609,1.25769,1.26448,0.83194,-1.46212,-0.512615
260,-0.377471,-0.562457,1.36508,0.00119181,-0.398634,-0.411491,0.690173,0.0480677,-0.16367,0.310908,-0.407966,-0.309461,-0.391452,0.187502,-0.566677,-0.157482,0.593273,-0.338781
